bh_pri_index;bh_pri_XCOORD;bh_pri_YCOORD;bh_pri_ZCOORDB;bh_pri_ORIGNAME;bh_pri_NAMEPUB;bh_pri_SHORTNAME;bh_pri_BOHREDAT;bh_pri_BOHRTYP;bh_pri_GRUND;bh_pri_RESTRICTIO;bh_pri_TIEFEMD;bh_pri_DEPTHFROM;bh_pri_DEPTHTO;bh_pri_LAYERDESC;bh_pri_ORIGGEOL;bh_pri_LITHOLOGY;bh_pri_LITHOSTRAT;bh_pri_CHRONOSTR;bh_pri_TECTO;bh_pri_USCS1;bh_pri_USCS2;bh_pri_USCS3;bh_pri_geom4326;bh_pri_geom2056;bh_pri_x4326;bh_pri_y4326
3453;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;40.4;41.85;"Glimmersand, wechselnd mit mergeligen Schichten, blaugrau, vereinzelt braune Lagen mit organischem Material
Bei 41.05 m einzelnes Geröll Durchmessere 7 cm";Molassefels;SksGl;;Ter;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3454;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;41.85;42;Mergel, blaugrau, bröckelig - hart;Molassefels;SkpMe;;Ter;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3452;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;39.7;40.4;Glimmersand, z.T. beige, z.T. blaugrau von 39.90 - 49.00 kohlig, dunkelbraun;Molassefels;SksGl;;Ter;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3445;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;0;0.25;Humus, Walderde, braun;Erde;UNC;;q;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3451;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;39;39.7;siltiger bis toniger Sand, gebändert, wenig Glimmer, einzelne Gerölle, beige;Molasse verwittert;Sks;;Ter;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3450;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;35.6;39;toniger, z.T. siltiger Kies mit reichlich Sand, wenig Steine bis Durchmesser 10 cm, beige;Schotter;UNC;;q;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3446;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;0.25;10;toniger Silt mit wenig bis reichlich Kies, beige, dicht;Moräne;UNC;;q;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3448;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;12;29.2;"toniger Kies mit reichlich Sand, Durchmesser bis 10 cm
siltiger Kies von 12.30 -12.70/ 14.00-14.20/ 14.60-15.10/ 17.20-17.40";Schotter;UNC;;q;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3447;2696996.63;1279549.47;435.34;Cholfirst KB2;Cholfirst KB2;6Q33O3Y900;19.08.1993 00:00;B;erst;g;42;10;12;siltiger Kies mit reichlich Sand mit Steinen bis Durchmesser 20 cm, grau;Schotter;UNC;;q;;;;;POINT (8.72987397666382 47.6594074785235);POINT (2696996.63 1279549.47);8.729873977;47.65940748
3283;2701953.84;1279972.98;424.82;Cholfirst KB A3/4;Cholfirst KB A3/4;0AJF29Y900;12.12.1994 00:00;B;erst;g;55;0;0.8;Humus, Torf, dunkelbraun;Deckschicht;UNC;;q;;;;;POINT (8.795950773260476 47.66246324726129);POINT (2701953.84 1279972.98);8.795950773;47.66246325
3243;2701953.84;1279972.98;424.82;Cholfirst KB A3/4;Cholfirst KB A3/4;0AJF29Y900;12.12.1994 00:00;B;erst;g;55;14.2;14.8;toniger Fein- bis Mittelsand, z.T. gebändert, beigegrau;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.795950773260476 47.66246324726129);POINT (2701953.84 1279972.98);8.795950773;47.66246325
3271;2701953.84;1279972.98;424.82;Cholfirst KB A3/4;Cholfirst KB A3/4;0AJF29Y900;12.12.1994 00:00;B;erst;g;55;42;42.4;siltiger Fein- bis Mittelsand, gebändert, beige, dicht, vereinzelte Gerölle bis 1 cm Durchmesser;sandige Seeablagerung;UNC;;q;;;;;POINT (8.795950773260476 47.66246324726129);POINT (2701953.84 1279972.98);8.795950773;47.66246325
3272;2701953.84;1279972.98;424.82;Cholfirst KB A3/4;Cholfirst KB A3/4;0AJF29Y900;12.12.1994 00:00;B;erst;g;55;42.4;42.8;schwach siltiger Mittel- bis Grobsand, grau, einzelne Gerölle bis 2 cm Durchmesser;sandige Seeablagerung;UNC;;q;;;;;POINT (8.795950773260476 47.66246324726129);POINT (2701953.84 1279972.98);8.795950773;47.66246325
3477;2698063;1278146.73;438.99;Cholfirst KB4;Cholfirst KB4;V35LA7Y900;01.09.1993 00:00;B;erst;g;37;22;23.6;sauberer bis schwach siltiger Kies mit reichlich Sand und einzelnen Steinen bis Durchmesser 10 cm, beige;Schotter;UNC;;q;;;;;POINT (8.743756659417224 47.646635153802826);POINT (2698063 1278146.73);8.743756659;47.64663515
3481;2698063;1278146.73;438.99;Cholfirst KB4;Cholfirst KB4;V35LA7Y900;01.09.1993 00:00;B;erst;g;37;28.6;29.3;sauberer Kies mit reichlich Sand, bis Durchmesser 6 cm, grau;Schotter;UNC;;q;;;;;POINT (8.743756659417224 47.646635153802826);POINT (2698063 1278146.73);8.743756659;47.64663515
3475;2698063;1278146.73;438.99;Cholfirst KB4;Cholfirst KB4;V35LA7Y900;01.09.1993 00:00;B;erst;g;37;3.3;12;stark siltiger bis toniger Kies, z.T. stark toniger Sand mit reichlich bis viel Kies, beige, dicht;Moräne;UNC;;q;;;;;POINT (8.743756659417224 47.646635153802826);POINT (2698063 1278146.73);8.743756659;47.64663515
3480;2698063;1278146.73;438.99;Cholfirst KB4;Cholfirst KB4;V35LA7Y900;01.09.1993 00:00;B;erst;g;37;25.6;28.6;siltiger bis toniger Kies mit reichlich Sand und Steinen bis Durchmessere 7 cm, beige;Schotter;UNC;;q;;;;;POINT (8.743756659417224 47.646635153802826);POINT (2698063 1278146.73);8.743756659;47.64663515
3476;2698063;1278146.73;438.99;Cholfirst KB4;Cholfirst KB4;V35LA7Y900;01.09.1993 00:00;B;erst;g;37;12;22;stark siltiger bis toniger Kies mit Steinen bis Durchmesser 12 cm, beige, z.T. braun, dicht;Moräne;UNC;;q;;;;;POINT (8.743756659417224 47.646635153802826);POINT (2698063 1278146.73);8.743756659;47.64663515
3471;2698063;1278146.73;438.99;Cholfirst KB4;Cholfirst KB4;V35LA7Y900;01.09.1993 00:00;B;erst;g;37;0;0.2;Humus, Waldboden, braun;Erde;UNC;;q;;;;;POINT (8.743756659417224 47.646635153802826);POINT (2698063 1278146.73);8.743756659;47.64663515
3472;2698063;1278146.73;438.99;Cholfirst KB4;Cholfirst KB4;V35LA7Y900;01.09.1993 00:00;B;erst;g;37;0.2;2.35;toniger Silt mit reichlich Kies, bis Durchmesser 5 cm, braun, steif;vrewitterte Moräne;UNC;;q;;;;;POINT (8.743756659417224 47.646635153802826);POINT (2698063 1278146.73);8.743756659;47.64663515
3478;2698063;1278146.73;438.99;Cholfirst KB4;Cholfirst KB4;V35LA7Y900;01.09.1993 00:00;B;erst;g;37;23.6;24.4;schwach siltiger bis toniger Feinkies mit reichlich Sand, beige;Schotter;UNC;;q;;;;;POINT (8.743756659417224 47.646635153802826);POINT (2698063 1278146.73);8.743756659;47.64663515
3147;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;27.1;27.35;stark toniger Kies, beige;Buechberegschotter, lehmig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3149;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;27.9;28.25;siltiger Fein- bis Mittelsand, beige, dicht von 28.00 -28.10 stark toniger Sand mit Kies (SC-CL);sandige Seeablagerungen;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3150;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;28.25;29.6;siltiger bis toniger Feinsand mit wenig bis reichlich Kies, z.T. gebändert, beige;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3151;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;29.6;30.6;siltiger Fein- bis Mittelsand, beige, dicht, z.T. gebändert von 30.30 -30.60 grau;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3132;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;4.35;4.5;siltiger Fein- bis Mittelsand, gebändert, beige;Moräne siltig- sandig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3155;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;32;34.3;stark toniger Sand mit reichlich bis viel Kies, grau, dicht, einzelne Steine bis 10 cm Durchmesseer;Moräne kiesig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3156;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;34.3;34.8;toniger Kies, beige;Moräne kiesig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3157;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;34.8;35;schwach siltiger Grobsand mit wenig Kies, grau;Moräne kiesig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3131;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;4.1;4.35;toniger Mittelsand mit einzelnen Geröllen, grau;Moräne siltig - sandig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3127;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;1.7;2.6;toniger Silt mit wenig bis reichlich Kies, beige, halbfest, dicht;Moräne siltig - sandig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3125;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;1.1;1.7;toniger Silt, nach unten mit Kies, beige, halbfest;Verwitterungsschicht;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3124;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;0.15;1.1;toniger Silt, erdig, braun, halbfest;Verwitterungsschicht;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3135;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;6.35;6.5;toniger und sandiger Silt, gebändert, beige, dicht;Moräne;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3126;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;0;0.15;Waldboden, braun;Verwitterungsschicht;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3152;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;30.6;32;stark toniger Sand bis toniger Silt mit reichlich bis viel Kies, grau, dicht;Moräne kiesig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3140;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;16;18.2;schwach toniger, z.T. siltiger Kies mit reichlich Sand und einzelnen Steinen bis 10 cm Durchmesser, beige;Buechbergschotter, z.T. lehmig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3134;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;6.05;6.35;toniger Silt mit viel Kies, grau, dicht;Moräne;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3136;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;6.5;7;toniger Silt mit wenig Kies, graublau, dicht;Moräne;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3137;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;7;7.8;toniger Silt mit reichlich bis viel Kies, grau, dicht;Moräne;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3146;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;26;26.2;toniger Grobsand mit wenig Kies, beige;Buechbergschotter;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3138;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;7.8;12.3;toniger Silt mit reichlich bis viel Kies und einzelnen Steinen bis 10 cm Durchmesser, grau, sehr dicht;Moräne;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3139;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;12.3;16;"toniger bis starker Kies mit reichlich Sand und einzelnen Steinen bis 10 cm Durchmesser, beige, dicht
von 13.50 -13.65 toniger Silt mit wenig Kies, grau (CL)";Moräne, kiesig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3141;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;18.2;19.5;stark toniger Kies mit einzelnen Steinen bis 20 cm Durchmesser, beige von 18.65 - 18.80 siltiger Kies mit reichlich Sand (GM);Buechbergschotter, z.T. lehmig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3142;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;19.5;20.15;schwach toniger Kies mit reichlich Sand und einzelnen Steinen bis 8 cm Durchmesser, beige;Buechbergschotter, z.T. lehmig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3143;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;20.15;20.5;stark toniger Kies, beige;Buechbergschotter, z.T. lehmig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3144;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;20.5;24.3;siltiger bis schwach toniger Kies mit reichlich Sand und einzelnen Steinen bis 12 cm Durchmesser, beige;Buechbergschotter;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3145;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;24.3;26;toniger Kies mit wenig bis reichlich Sand und einzelnen Steinen bis 12 cm Durchmesser, beige;Buechbergschotter;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3154;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;35;39.1;stark toniger Sand mit viel Kies, z.T. auch stark toniger Kies, einzelne Steine bis 15 cm Durchmesser, grau, dicht;Moräne kiesig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3158;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;39.1;40;toniger Kies mit reichlich Sand, beige, Durchmesser bis 6 cm, von 39.50 - 39.70 siltiger Kies;Moräne kiesig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3130;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;3.6;4.1;toniger Silt mit reichlich bis viel Kies, halbfest, beige;Moräne siltig - sandig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3129;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;3;3.6;toniger Sand mit Lagen aus sauberem Grobsand, beige, einzelne Gerölle bis 3 cm Durchmesser;Moräne siltig - sandig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3160;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;41.05;43;Glimmersand, grau, dicht, vereinzelt dünne, tonig-siltige und braune, kohlige Lagen;Molassefels (OSM);SksGl;;Ter;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3159;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;40;41.05;stark toniger Kies mit einzelnen Steinen bis 10 cm Durchmesser, beige;Moräne kiesig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3128;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;2.6;3;siltiger Feinsand, beige;Moräne siltig - sandig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3153;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;26.2;27.1;toniger bis stark toniger Kies mit einzelnen Steinen bis 15 cm Durchmesser, beige;Buechbergschotter lehmig;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3148;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;27.35;27.9;siltiger Fein- bis Mittelsand, grau, gebändert von 27.60 -27.70 toniger Sand mit Kies;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3133;2698308.05;1278637.03;435.4;Cholfirst KB A3/1;Cholfirst KB A3/1;0Q2X58Y900;18.11.1994 00:00;B;erst;g;43;4.5;6.05;schwach siltiger Kies mit reichlich Sand und einzelnen Steinen bis 10 cm Durchmesser, beige;Schotter;UNC;;q;;;;;POINT (8.747126283328798 47.6510072987837);POINT (2698308.05 1278637.03);8.747126283;47.6510073
3172;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;10;11;toniger Kies mit wenig Sand und einzelnen Steinen bis 15 cm Durchmesser, grau;kiesige Alluvion (Bachschutt);UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3165;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;2.6;3;toniger Silt, erdig, vereinzel Gerölle, braun, weich;Verlandungsschichten;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3166;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;3;3.35;toniger Silt mit reichlich Kies, Durchmesser bis 6 cm, beigebraun;Verlandungsschichten;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3198;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;46.2;47;schwach siltiger Mittelsand mit wenig bis reichlich Kies, Durchmesser bis 3 cm, z.T. schwach tonige Lage, grau;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3199;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;47;47.65;siltiger Fein- bis Mittelsand, grau, dicht, z.T. gebändert;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3201;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;48.1;50;schwach siltiger Grobsand mit wenig Feinkies, grau, dicht, Durchmesser bis 1.5 cm;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3202;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;50;51.45;siltiger Mittel- bis Grobsand, z.T. mit wenig Kies bis 2 cm Durchmesser, grau von 50.05 -50.10 und 50.90 -51.05 sandiger Silt;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3203;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;51.45;51.8;siltiger Sand mit reichlich bis viel Kies, grau, dicht;sandige Seeablagerungen;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3204;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;51.8;52.1;stark toniger Kies, Durchmesser bis 8 cm, grau, dicht von 51.80 - 51.85 toniger und sandiger Silt, gebändert, beige;Moräne kiesig;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3205;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;52.1;55.1;stark toniger Sand mit reichlich bis viel Kies, beige, Durchmesseer bis 4 cm;Moräne kiesig;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3170;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;7.3;7.8;toniger Silt, z.T. mit wenig Kies, Durchmesser bis 3 cm, beige, steif bis halbfest;tonige Seeablagerungen (Alluvion);UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3181;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;7.8;8;schwach toniger Kies mit reichlich Sand, Durchmesser bis 4 cm, beige;kiesige Alluvion (Bachschutt);UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3171;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;8;10;sauberer Kies mit reichlich Sand, grau, bei 8.00 Stein Durchmesser 25 cm;kiesige Alluvion (Bachschutt);UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
3206;2700389.15;1278809.83;415.89;Cholfirst KB A3/2;Cholfirst KB A3/2;8AIJK8Y900;18.11.1994 00:00;B;erst;g;65;55.1;55.6;stark toniger Kies, Durchmesser bis 3 cm, beige, dicht;Moräne kiesig;UNC;;q;;;;;POINT (8.774860123838478 47.652245698677056);POINT (2700389.15 1278809.83);8.774860124;47.6522457
